"Date et heure","Date et heure(RAW)","Nombre de requêtes de verrouillage/s","Nombre de requêtes de verrouillage/s(RAW)","Temps d'attente moyen","Temps d'attente moyen(RAW)","Nombre de blocages/s","Nombre de blocages/s(RAW)","Temps mort","Temps mort(RAW)","Couverture","Couverture(RAW)"
"01/12/2024 20:00:00 - 21:00:00","45627.8333333333","","","","","","","","","0 %","0000000000"
"01/12/2024 21:00:00 - 22:00:00","45627.8750000000","","","","","","","","","0 %","0000000000"
"01/12/2024 22:00:00 - 23:00:00","45627.9166666667","","","","","","","","","0 %","0000000000"
"01/12/2024 23:00:00 - 00:00:00","45627.9583333333","","","","","","","","","0 %","0000000000"
"02/12/2024 00:00:00 - 01:00:00","45628.0000000000","","","","","","","","","0 %","0000000000"
"02/12/2024 01:00:00 - 02:00:00","45628.0416666667","","","","","","","","","0 %","0000000000"
"02/12/2024 02:00:00 - 03:00:00","45628.0833333333","","","","","","","","","0 %","0000000000"
"02/12/2024 03:00:00 - 04:00:00","45628.1250000000","","","","","","","","","0 %","0000000000"
"02/12/2024 04:00:00 - 05:00:00","45628.1666666667","","","","","","","","","0 %","0000000000"
"02/12/2024 05:00:00 - 06:00:00","45628.2083333333","","","","","","","","","0 %","0000000000"
"02/12/2024 06:00:00 - 07:00:00","45628.2500000000","","","","","","","","","0 %","0000000000"
"02/12/2024 07:00:00 - 08:00:00","45628.2916666667","","","","","","","","","0 %","0000000000"
"02/12/2024 08:00:00 - 09:00:00","45628.3333333333","","","","","","","","","0 %","0000000000"
"02/12/2024 09:00:00 - 10:00:00","45628.3750000000","","","","","","","","","0 %","0000000000"
"02/12/2024 10:00:00 - 11:00:00","45628.4166666667","","","","","","","","","0 %","0000000000"
"02/12/2024 11:00:00 - 12:00:00","45628.4583333333","","","","","","","","","0 %","0000000000"
"02/12/2024 12:00:00 - 13:00:00","45628.5000000000","","","","","","","","","0 %","0000000000"
"02/12/2024 13:00:00 - 14:00:00","45628.5416666667","","","","","","","","","0 %","0000000000"
"02/12/2024 14:00:00 - 15:00:00","45628.5833333333","","","","","","","","","0 %","0000000000"
"02/12/2024 15:00:00 - 16:00:00","45628.6250000000","","","","","","","","","0 %","0000000000"
"02/12/2024 16:00:00 - 17:00:00","45628.6666666667","","","","","","","","","0 %","0000000000"
"02/12/2024 17:00:00 - 18:00:00","45628.7083333333","","","","","","","","","0 %","0000000000"
"02/12/2024 18:00:00 - 19:00:00","45628.7500000000","","","","","","","","","0 %","0000000000"
"02/12/2024 19:00:00 - 20:00:00","45628.7916666667","","","","","","","","","0 %","0000000000"
"02/12/2024 20:00:00 - 21:00:00","45628.8333333333","","","","","","","","","0 %","0000000000"
"02/12/2024 21:00:00 - 22:00:00","45628.8750000000","","","","","","","","","0 %","0000000000"
"02/12/2024 22:00:00 - 23:00:00","45628.9166666667","","","","","","","","","0 %","0000000000"
"02/12/2024 23:00:00 - 00:00:00","45628.9583333333","","","","","","","","","0 %","0000000000"
"03/12/2024 00:00:00 - 01:00:00","45629.0000000000","","","","","","","","","0 %","0000000000"
"03/12/2024 01:00:00 - 02:00:00","45629.0416666667","","","","","","","","","0 %","0000000000"
"03/12/2024 02:00:00 - 03:00:00","45629.0833333333","","","","","","","","","0 %","0000000000"
"03/12/2024 03:00:00 - 04:00:00","45629.1250000000","","","","","","","","","0 %","0000000000"
"03/12/2024 04:00:00 - 05:00:00","45629.1666666667","","","","","","","","","0 %","0000000000"
"03/12/2024 05:00:00 - 06:00:00","45629.2083333333","","","","","","","","","0 %","0000000000"
"03/12/2024 06:00:00 - 07:00:00","45629.2500000000","","","","","","","","","0 %","0000000000"
"03/12/2024 07:00:00 - 08:00:00","45629.2916666667","","","","","","","","","0 %","0000000000"
"03/12/2024 08:00:00 - 09:00:00","45629.3333333333","","","","","","","","","0 %","0000000000"
"03/12/2024 09:00:00 - 10:00:00","45629.3750000000","","","","","","","","","0 %","0000000000"
"03/12/2024 10:00:00 - 11:00:00","45629.4166666667","","","","","","","","","0 %","0000000000"
"03/12/2024 11:00:00 - 12:00:00","45629.4583333333","","","","","","","","","0 %","0000000000"
"03/12/2024 12:00:00 - 13:00:00","45629.5000000000","","","","","","","","","0 %","0000000000"
"03/12/2024 13:00:00 - 14:00:00","45629.5416666667","","","","","","","","","0 %","0000000000"
"03/12/2024 14:00:00 - 15:00:00","45629.5833333333","","","","","","","","","0 %","0000000000"
"03/12/2024 15:00:00 - 16:00:00","45629.6250000000","","","","","","","","","0 %","0000000000"
"03/12/2024 16:00:00 - 17:00:00","45629.6666666667","","","","","","","","","0 %","0000000000"
"03/12/2024 17:00:00 - 18:00:00","45629.7083333333","","","","","","","","","0 %","0000000000"
"03/12/2024 18:00:00 - 19:00:00","45629.7500000000","","","","","","","","","0 %","0000000000"
"03/12/2024 19:00:00 - 20:00:00","45629.7916666667","","","","","","","","","0 %","0000000000"
"03/12/2024 20:00:00 - 21:00:00","45629.8333333333","","","","","","","","","0 %","0000000000"
"03/12/2024 21:00:00 - 22:00:00","45629.8750000000","","","","","","","","","0 %","0000000000"
"03/12/2024 22:00:00 - 23:00:00","45629.9166666667","","","","","","","","","0 %","0000000000"
"03/12/2024 23:00:00 - 00:00:00","45629.9583333333","","","","","","","","","0 %","0000000000"
"04/12/2024 00:00:00 - 01:00:00","45630.0000000000","","","","","","","","","0 %","0000000000"
"04/12/2024 01:00:00 - 02:00:00","45630.0416666667","","","","","","","","","0 %","0000000000"
"04/12/2024 02:00:00 - 03:00:00","45630.0833333333","","","","","","","","","0 %","0000000000"
"04/12/2024 03:00:00 - 04:00:00","45630.1250000000","","","","","","","","","0 %","0000000000"
"04/12/2024 04:00:00 - 05:00:00","45630.1666666667","","","","","","","","","0 %","0000000000"
"04/12/2024 05:00:00 - 06:00:00","45630.2083333333","","","","","","","","","0 %","0000000000"
"04/12/2024 06:00:00 - 07:00:00","45630.2500000000","","","","","","","","","0 %","0000000000"
"04/12/2024 07:00:00 - 08:00:00","45630.2916666667","","","","","","","","","0 %","0000000000"
"04/12/2024 08:00:00 - 09:00:00","45630.3333333333","","","","","","","","","0 %","0000000000"
"04/12/2024 09:00:00 - 10:00:00","45630.3750000000","","","","","","","","","0 %","0000000000"
"04/12/2024 10:00:00 - 11:00:00","45630.4166666667","","","","","","","","","0 %","0000000000"
"04/12/2024 11:00:00 - 12:00:00","45630.4583333333","","","","","","","","","0 %","0000000000"
"04/12/2024 12:00:00 - 13:00:00","45630.5000000000","","","","","","","","","0 %","0000000000"
"04/12/2024 13:00:00 - 14:00:00","45630.5416666667","","","","","","","","","0 %","0000000000"
"04/12/2024 14:00:00 - 15:00:00","45630.5833333333","","","","","","","","","0 %","0000000000"
"04/12/2024 15:00:00 - 16:00:00","45630.6250000000","","","","","","","","","0 %","0000000000"
"04/12/2024 16:00:00 - 17:00:00","45630.6666666667","","","","","","","","","0 %","0000000000"
"04/12/2024 17:00:00 - 18:00:00","45630.7083333333","","","","","","","","","0 %","0000000000"
"04/12/2024 18:00:00 - 19:00:00","45630.7500000000","","","","","","","","","0 %","0000000000"
"04/12/2024 19:00:00 - 20:00:00","45630.7916666667","","","","","","","","","0 %","0000000000"
"04/12/2024 20:00:00 - 21:00:00","45630.8333333333","","","","","","","","","0 %","0000000000"
"04/12/2024 21:00:00 - 22:00:00","45630.8750000000","","","","","","","","","0 %","0000000000"
"04/12/2024 22:00:00 - 23:00:00","45630.9166666667","","","","","","","","","0 %","0000000000"
"04/12/2024 23:00:00 - 00:00:00","45630.9583333333","","","","","","","","","0 %","0000000000"
"05/12/2024 00:00:00 - 01:00:00","45631.0000000000","","","","","","","","","0 %","0000000000"
"05/12/2024 01:00:00 - 02:00:00","45631.0416666667","","","","","","","","","0 %","0000000000"
"05/12/2024 02:00:00 - 03:00:00","45631.0833333333","","","","","","","","","0 %","0000000000"
"05/12/2024 03:00:00 - 04:00:00","45631.1250000000","","","","","","","","","0 %","0000000000"
"05/12/2024 04:00:00 - 05:00:00","45631.1666666667","","","","","","","","","0 %","0000000000"
"05/12/2024 05:00:00 - 06:00:00","45631.2083333333","","","","","","","","","0 %","0000000000"
"05/12/2024 06:00:00 - 07:00:00","45631.2500000000","","","","","","","","","0 %","0000000000"
"05/12/2024 07:00:00 - 08:00:00","45631.2916666667","","","","","","","","","0 %","0000000000"
"05/12/2024 08:00:00 - 09:00:00","45631.3333333333","","","","","","","","","0 %","0000000000"
"05/12/2024 09:00:00 - 10:00:00","45631.3750000000","","","","","","","","","0 %","0000000000"
"05/12/2024 10:00:00 - 11:00:00","45631.4166666667","","","","","","","","","0 %","0000000000"
"05/12/2024 11:00:00 - 12:00:00","45631.4583333333","","","","","","","","","0 %","0000000000"
"05/12/2024 12:00:00 - 13:00:00","45631.5000000000","","","","","","","","","0 %","0000000000"
"05/12/2024 13:00:00 - 14:00:00","45631.5416666667","","","","","","","","","0 %","0000000000"
"05/12/2024 14:00:00 - 15:00:00","45631.5833333333","","","","","","","","","0 %","0000000000"
"05/12/2024 15:00:00 - 16:00:00","45631.6250000000","","","","","","","","","0 %","0000000000"
"05/12/2024 16:00:00 - 17:00:00","45631.6666666667","","","","","","","","","0 %","0000000000"
"05/12/2024 17:00:00 - 18:00:00","45631.7083333333","","","","","","","","","0 %","0000000000"
"05/12/2024 18:00:00 - 19:00:00","45631.7500000000","","","","","","","","","0 %","0000000000"
"05/12/2024 19:00:00 - 20:00:00","45631.7916666667","","","","","","","","","0 %","0000000000"
"05/12/2024 20:00:00 - 21:00:00","45631.8333333333","","","","","","","","","0 %","0000000000"
"05/12/2024 21:00:00 - 22:00:00","45631.8750000000","","","","","","","","","0 %","0000000000"
"05/12/2024 22:00:00 - 23:00:00","45631.9166666667","","","","","","","","","0 %","0000000000"
"05/12/2024 23:00:00 - 00:00:00","45631.9583333333","","","","","","","","","0 %","0000000000"
"06/12/2024 00:00:00 - 01:00:00","45632.0000000000","","","","","","","","","0 %","0000000000"
"06/12/2024 01:00:00 - 02:00:00","45632.0416666667","","","","","","","","","0 %","0000000000"
"06/12/2024 02:00:00 - 03:00:00","45632.0833333333","","","","","","","","","0 %","0000000000"
"06/12/2024 03:00:00 - 04:00:00","45632.1250000000","","","","","","","","","0 %","0000000000"
"06/12/2024 04:00:00 - 05:00:00","45632.1666666667","","","","","","","","","0 %","0000000000"
"06/12/2024 05:00:00 - 06:00:00","45632.2083333333","","","","","","","","","0 %","0000000000"
"06/12/2024 06:00:00 - 07:00:00","45632.2500000000","","","","","","","","","0 %","0000000000"
"06/12/2024 07:00:00 - 08:00:00","45632.2916666667","","","","","","","","","0 %","0000000000"
"06/12/2024 08:00:00 - 09:00:00","45632.3333333333","","","","","","","","","0 %","0000000000"
"06/12/2024 09:00:00 - 10:00:00","45632.3750000000","","","","","","","","","0 %","0000000000"
"06/12/2024 10:00:00 - 11:00:00","45632.4166666667","","","","","","","","","0 %","0000000000"
"06/12/2024 11:00:00 - 12:00:00","45632.4583333333","","","","","","","","","0 %","0000000000"
"06/12/2024 12:00:00 - 13:00:00","45632.5000000000","","","","","","","","","0 %","0000000000"
"06/12/2024 13:00:00 - 14:00:00","45632.5416666667","","","","","","","","","0 %","0000000000"
"06/12/2024 14:00:00 - 15:00:00","45632.5833333333","","","","","","","","","0 %","0000000000"
"06/12/2024 15:00:00 - 16:00:00","45632.6250000000","","","","","","","","","0 %","0000000000"
"06/12/2024 16:00:00 - 17:00:00","45632.6666666667","","","","","","","","","0 %","0000000000"
"06/12/2024 17:00:00 - 18:00:00","45632.7083333333","","","","","","","","","0 %","0000000000"
"06/12/2024 18:00:00 - 19:00:00","45632.7500000000","","","","","","","","","0 %","0000000000"
"06/12/2024 19:00:00 - 20:00:00","45632.7916666667","","","","","","","","","0 %","0000000000"
"06/12/2024 20:00:00 - 21:00:00","45632.8333333333","","","","","","","","","0 %","0000000000"
"06/12/2024 21:00:00 - 22:00:00","45632.8750000000","","","","","","","","","0 %","0000000000"
"06/12/2024 22:00:00 - 23:00:00","45632.9166666667","","","","","","","","","0 %","0000000000"
"06/12/2024 23:00:00 - 00:00:00","45632.9583333333","","","","","","","","","0 %","0000000000"
"07/12/2024 00:00:00 - 01:00:00","45633.0000000000","","","","","","","","","0 %","0000000000"
"07/12/2024 01:00:00 - 02:00:00","45633.0416666667","","","","","","","","","0 %","0000000000"
"07/12/2024 02:00:00 - 03:00:00","45633.0833333333","","","","","","","","","0 %","0000000000"
"07/12/2024 03:00:00 - 04:00:00","45633.1250000000","","","","","","","","","0 %","0000000000"
"07/12/2024 04:00:00 - 05:00:00","45633.1666666667","","","","","","","","","0 %","0000000000"
"07/12/2024 05:00:00 - 06:00:00","45633.2083333333","","","","","","","","","0 %","0000000000"
"07/12/2024 06:00:00 - 07:00:00","45633.2500000000","","","","","","","","","0 %","0000000000"
"07/12/2024 07:00:00 - 08:00:00","45633.2916666667","","","","","","","","","0 %","0000000000"
"07/12/2024 08:00:00 - 09:00:00","45633.3333333333","","","","","","","","","0 %","0000000000"
"07/12/2024 09:00:00 - 10:00:00","45633.3750000000","","","","","","","","","0 %","0000000000"
"07/12/2024 10:00:00 - 11:00:00","45633.4166666667","","","","","","","","","0 %","0000000000"
"07/12/2024 11:00:00 - 12:00:00","45633.4583333333","","","","","","","","","0 %","0000000000"
"07/12/2024 12:00:00 - 13:00:00","45633.5000000000","","","","","","","","","0 %","0000000000"
"07/12/2024 13:00:00 - 14:00:00","45633.5416666667","","","","","","","","","0 %","0000000000"
"07/12/2024 14:00:00 - 15:00:00","45633.5833333333","","","","","","","","","0 %","0000000000"
"07/12/2024 15:00:00 - 16:00:00","45633.6250000000","","","","","","","","","0 %","0000000000"
"07/12/2024 16:00:00 - 17:00:00","45633.6666666667","","","","","","","","","0 %","0000000000"
"07/12/2024 17:00:00 - 18:00:00","45633.7083333333","","","","","","","","","0 %","0000000000"
"07/12/2024 18:00:00 - 19:00:00","45633.7500000000","","","","","","","","","0 %","0000000000"
"07/12/2024 19:00:00 - 20:00:00","45633.7916666667","","","","","","","","","0 %","0000000000"
"07/12/2024 20:00:00 - 21:00:00","45633.8333333333","","","","","","","","","0 %","0000000000"
"07/12/2024 21:00:00 - 22:00:00","45633.8750000000","","","","","","","","","0 %","0000000000"
"07/12/2024 22:00:00 - 23:00:00","45633.9166666667","","","","","","","","","0 %","0000000000"
"07/12/2024 23:00:00 - 00:00:00","45633.9583333333","","","","","","","","","0 %","0000000000"
"08/12/2024 00:00:00 - 01:00:00","45634.0000000000","","","","","","","","","0 %","0000000000"
"08/12/2024 01:00:00 - 02:00:00","45634.0416666667","","","","","","","","","0 %","0000000000"
"08/12/2024 02:00:00 - 03:00:00","45634.0833333333","","","","","","","","","0 %","0000000000"
"08/12/2024 03:00:00 - 04:00:00","45634.1250000000","","","","","","","","","0 %","0000000000"
"08/12/2024 04:00:00 - 05:00:00","45634.1666666667","","","","","","","","","0 %","0000000000"
"08/12/2024 05:00:00 - 06:00:00","45634.2083333333","","","","","","","","","0 %","0000000000"
"08/12/2024 06:00:00 - 07:00:00","45634.2500000000","","","","","","","","","0 %","0000000000"
"08/12/2024 07:00:00 - 08:00:00","45634.2916666667","","","","","","","","","0 %","0000000000"
"08/12/2024 08:00:00 - 09:00:00","45634.3333333333","","","","","","","","","0 %","0000000000"
"08/12/2024 09:00:00 - 10:00:00","45634.3750000000","","","","","","","","","0 %","0000000000"
"08/12/2024 10:00:00 - 11:00:00","45634.4166666667","","","","","","","","","0 %","0000000000"
"08/12/2024 11:00:00 - 12:00:00","45634.4583333333","","","","","","","","","0 %","0000000000"
"08/12/2024 12:00:00 - 13:00:00","45634.5000000000","","","","","","","","","0 %","0000000000"
"08/12/2024 13:00:00 - 14:00:00","45634.5416666667","","","","","","","","","0 %","0000000000"
"08/12/2024 14:00:00 - 15:00:00","45634.5833333333","","","","","","","","","0 %","0000000000"
"08/12/2024 15:00:00 - 16:00:00","45634.6250000000","","","","","","","","","0 %","0000000000"
"08/12/2024 16:00:00 - 17:00:00","45634.6666666667","","","","","","","","","0 %","0000000000"
"08/12/2024 17:00:00 - 18:00:00","45634.7083333333","","","","","","","","","0 %","0000000000"
"08/12/2024 18:00:00 - 19:00:00","45634.7500000000","","","","","","","","","0 %","0000000000"
"08/12/2024 19:00:00 - 20:00:00","45634.7916666667","","","","","","","","","0 %","0000000000"
"08/12/2024 20:00:00 - 21:00:00","45634.8333333333","","","","","","","","","0 %","0000000000"
"08/12/2024 21:00:00 - 22:00:00","45634.8750000000","","","","","","","","","0 %","0000000000"
"08/12/2024 22:00:00 - 23:00:00","45634.9166666667","","","","","","","","","0 %","0000000000"
"08/12/2024 23:00:00 - 00:00:00","45634.9583333333","","","","","","","","","0 %","0000000000"
"09/12/2024 00:00:00 - 01:00:00","45635.0000000000","","","","","","","","","0 %","0000000000"
"09/12/2024 01:00:00 - 02:00:00","45635.0416666667","","","","","","","","","0 %","0000000000"
"09/12/2024 02:00:00 - 03:00:00","45635.0833333333","","","","","","","","","0 %","0000000000"
"09/12/2024 03:00:00 - 04:00:00","45635.1250000000","","","","","","","","","0 %","0000000000"
"09/12/2024 04:00:00 - 05:00:00","45635.1666666667","","","","","","","","","0 %","0000000000"
"09/12/2024 05:00:00 - 06:00:00","45635.2083333333","","","","","","","","","0 %","0000000000"
"09/12/2024 06:00:00 - 07:00:00","45635.2500000000","","","","","","","","","0 %","0000000000"
"09/12/2024 07:00:00 - 08:00:00","45635.2916666667","","","","","","","","","0 %","0000000000"
"09/12/2024 08:00:00 - 09:00:00","45635.3333333333","","","","","","","","","0 %","0000000000"
